geo,country,year,size_emp,nace_r2,target_workflow_automation,security_concern_index,deployment_readiness_index,data_maturity_index,digital_foundation_index,market_digitization_index,ict_constraint_index,governance_maturity_proxy,persona_cluster
PT,Portugal,2023,GE10,C27,7.0,10.524285714285714,50.114666666666665,50.98444444444445,35.77333333333334,27.555333333333333,,27.434999999999995,5
PT,Portugal,2023,GE10,C27_C28,8.375,17.148214285714285,43.83433333333333,43.94222222222222,33.44333333333333,26.580333333333336,,26.291666666666668,5
PT,Portugal,2023,GE10,C28,8.94,19.330357142857142,41.14266666666667,41.181111111111115,32.47666666666667,26.431666666666665,,25.811666666666667,5
PT,Portugal,2023,GE10,C29_C30,9.455,16.63678571428571,46.56533333333333,48.34888888888889,32.86,28.084666666666664,,30.581666666666663,5
PT,Portugal,2023,GE10,C31-C33,3.065,14.111785714285716,31.131333333333334,44.4911111111111,19.163333333333334,26.083,,19.311666666666667,3
PT,Portugal,2023,GE10,D,16.15,14.503214285714284,84.35499999999999,,55.084999999999994,30.18733333333334,,22.936666666666667,2
PT,Portugal,2023,GE10,D35,16.15,14.503214285714284,84.35499999999999,,55.084999999999994,30.18733333333334,,22.936666666666667,2
PT,Portugal,2023,GE10,D_E,5.26,13.224642857142857,45.236000000000004,57.85944444444444,34.61666666666667,23.219666666666665,,28.648333333333333,5
PT,Portugal,2023,GE10,E,3.115,12.9675,39.474333333333334,54.31388888888889,30.39333333333333,21.69066666666667,,23.345000000000002,5
PT,Portugal,2023,GE10,F,0.08,13.572142857142856,30.609333333333336,33.60611111111111,3.415,15.636999999999997,,19.338333333333335,3
PT,Portugal,2023,GE10,G,3.9850000000000003,15.654642857142855,37.59166666666666,44.47777777777778,30.583333333333332,36.87433333333333,,28.546666666666667,5
PT,Portugal,2023,GE10,G45,3.17,11.795,19.053333333333335,19.613333333333333,3.68,5.463333333333334,,31.753333333333334,3
PT,Portugal,2023,GE10,G45-S951_X_K,4.365,15.602499999999997,40.99833333333333,42.339444444444446,30.490000000000006,35.455333333333336,,28.216666666666665,5
PT,Portugal,2023,GE10,G46,7.67,16.930357142857144,38.574,34.52,17.39,37.558,,29.308333333333334,3
PT,Portugal,2023,GE10,G47,0.56,15.28,30.231111111111108,28.406666666666666,10.25,30.269999999999996,,25.355,3
PT,Portugal,2023,GE10,H,3.0599999999999996,17.950714285714287,31.055555555555554,46.06333333333333,12.635,29.841999999999995,,28.281666666666666,3
PT,Portugal,2023,GE10,I,2.045,17.9875,32.31266666666667,37.214444444444446,23.013333333333332,44.061,,19.235,3
PT,Portugal,2023,GE10,I55,5.869999999999999,18.873571428571427,20.58666666666667,45.47666666666667,51.175,79.48458333333332,,11.699999999999998,1
PT,Portugal,2023,GE10,ICT,16.245,13.326785714285714,68.905,54.568333333333335,51.080000000000005,29.188666666666666,,43.43833333333333,2
PT,Portugal,2023,GE10,J,16.915,13.337500000000002,69.09566666666666,54.18,52.23666666666666,31.44533333333333,,43.18833333333333,2
PT,Portugal,2023,GE10,J58-J60,13.98,16.66607142857143,51.45083333333333,50.296666666666674,56.935,19.133333333333333,,33.54833333333333,2
PT,Portugal,2023,GE10,J61,14.399999999999999,18.526785714285715,49.834999999999994,55.612222222222215,40.13333333333333,32.56633333333333,,31.661666666666665,2
PT,Portugal,2023,GE10,J62_J63,17.8,13.268571428571429,73.83266666666665,53.48777777777778,52.906666666666666,26.438666666666666,,46.22500000000001,2
PT,Portugal,2023,GE10,L,2.3,2.23,,,7.17,17.44,,2.936666666666667,3
PT,Portugal,2023,GE10,L68,2.3,2.23,,,7.17,17.44,,2.936666666666667,3
PT,Portugal,2023,GE10,L_M,5.3100000000000005,15.148000000000001,,,4.63,18.276666666666664,,7.886666666666666,3
PT,Portugal,2023,GE10,M,5.9350000000000005,18.219285714285714,21.89,36.515,34.61333333333334,22.808,,8.66,3
PT,Portugal,2023,GE10,M69-M71,5.515000000000001,19.614642857142858,18.233333333333334,23.346666666666664,10.525,17.038,,6.256666666666668,3
PT,Portugal,2023,GE10,M72,8.844999999999999,13.024642857142856,,,52.45,27.95733333333333,,27.36,5
PT,Portugal,2023,GE10,M73-M75,6.925,13.340357142857144,,35.87,7.78,33.16222222222222,,12.533333333333333,3
PT,Portugal,2023,GE10,N,3.205,15.13928571428571,44.88966666666666,42.54888888888889,33.303333333333335,29.58866666666666,,32.695,5
PT,Portugal,2023,GE10,N77-N82_X_N79,3.13,15.079999999999998,43.686,41.77111111111111,31.846666666666668,26.800333333333334,,32.02333333333333,5
PT,Portugal,2023,GE10,N79,3.98,20.386071428571427,,,14.19,,,22.599999999999998,3
PT,Portugal,2023,GE10,S951,2.94,24.022142857142853,39.10333333333333,,15.93,33.806666666666665,,19.551666666666666,3
PT,Portugal,2024,GE10,C,2.58,16.829642857142858,,,32.74666666666666,25.421,23.852,18.751666666666665,5
PT,Portugal,2024,GE10,C-E,2.66,16.851428571428574,,,33.29333333333333,25.434333333333335,23.77,19.143333333333334,5
PT,Portugal,2024,GE10,C-F,1.78,17.0025,,,30.94,24.082,22.994000000000003,17.601666666666667,0
PT,Portugal,2024,GE10,C10-C12,1.9699999999999998,16.58892857142857,,,34.65,33.215,15.668000000000001,4.39,0
PT,Portugal,2024,GE10,C10-C18,1.635,16.812500000000004,,,28.28,25.904333333333334,25.867,21.653333333333332,5
PT,Portugal,2024,GE10,C10-S951_X_K,3.635,17.61107142857143,,,37.626666666666665,33.63766666666667,20.52,16.92666666666667,0
PT,Portugal,2024,GE10,C13-C15,1.1400000000000001,18.861071428571428,,,21.569999999999997,22.913666666666664,30.780999999999995,27.480000000000004,5
PT,Portugal,2024,GE10,C16-C18,2.545,17.09464285714286,,,37.416666666666664,24.388666666666662,29.299,20.625,5
PT,Portugal,2024,GE10,C19,12.5,14.923928571428572,,,33.333333333333336,35.83333333333333,33.75,20.833333333333332,4
PT,Portugal,2024,GE10,C19-C23,5.3,18.180714285714284,,,41.766666666666666,26.342000000000002,27.387,23.905,5
PT,Portugal,2024,GE10,C20,3.91,15.133571428571429,,,49.51333333333334,32.718666666666664,25.016000000000002,6.183333333333334,0
PT,Portugal,2024,GE10,C21,5.0,18.75714285714286,,,61.45333333333334,29.156666666666673,27.810000000000002,14.608333333333333,5
PT,Portugal,2024,GE10,C22_C23,5.55,18.83142857142857,,,39.306666666666665,24.868000000000002,29.01,23.541666666666664,5
PT,Portugal,2024,GE10,C24_C25,0.55,13.86535714285714,,,32.199999999999996,24.151333333333337,19.997,4.878333333333334,0
PT,Portugal,2024,GE10,C26,21.26,9.272499999999999,,,53.44,28.642666666666667,29.061,17.016666666666666,4
PT,Portugal,2024,GE10,C26-C33,4.875,18.547142857142855,,,38.62,25.206666666666667,21.788,13.166666666666664,0
PT,Portugal,2024,GE10,C27,1.57,17.53964285714286,,,44.4,28.16866666666666,21.482000000000003,11.151666666666667,0
PT,Portugal,2024,GE10,C27_C28,2.49,17.82142857142857,,,45.43333333333333,24.608666666666668,33.11,14.371666666666666,4
PT,Portugal,2024,GE10,C28,2.86,18.923928571428572,,,45.85,23.016,37.65,15.648333333333333,4
PT,Portugal,2024,GE10,C29_C30,12.115,19.129285714285714,,,43.4,27.84633333333333,23.167,10.866666666666667,0
PT,Portugal,2024,GE10,C31-C33,3.6,19.128571428571426,,,33.74666666666666,26.23133333333334,12.552000000000001,17.71666666666667,0
PT,Portugal,2024,GE10,D,17.79,10.675357142857143,,,63.065,2.7866666666666666,39.39,29.15833333333334,4
PT,Portugal,2024,GE10,D35,17.79,10.675357142857143,,,63.065,2.7866666666666666,39.39,29.15833333333334,4
PT,Portugal,2024,GE10,D_E,4.97,17.580714285714286,,,48.62333333333333,26.052,23.672999999999995,27.21,5
PT,Portugal,2024,GE10,E,2.33,18.516071428571426,,,47.36666666666667,24.26933333333334,18.076,10.101666666666665,0
PT,Portugal,2024,GE10,F,0.21,18.342857142857145,,,26.736666666666665,21.484,14.794,1.4783333333333335,0
PT,Portugal,2024,GE10,G,1.94,14.836071428571428,,,44.376666666666665,39.806,12.716000000000003,8.981666666666666,0
PT,Portugal,2024,GE10,G45,0.62,12.633214285714287,,,7.17,37.55266666666667,5.8469999999999995,2.641666666666666,0
PT,Portugal,2024,GE10,G45-S951_X_K,4.984999999999999,18.20642857142857,,,42.47666666666667,39.22500000000001,20.328000000000003,16.974999999999998,0
PT,Portugal,2024,GE10,G46,2.15,15.009285714285715,,,51.620000000000005,37.02433333333333,21.939999999999998,10.343333333333334,0
PT,Portugal,2024,GE10,G47,2.1500000000000004,15.282142857142857,,,45.184999999999995,28.786666666666665,10.281,9.095,0
PT,Portugal,2024,GE10,H,1.005,19.929642857142856,,,39.483333333333334,29.823666666666668,15.968,15.746666666666666,0
PT,Portugal,2024,GE10,I,2.0549999999999997,21.445714285714285,,,28.146666666666672,48.14566666666666,22.149,11.795000000000002,0
PT,Portugal,2024,GE10,I55,4.425000000000001,23.554642857142856,,,53.72666666666667,89.02133333333333,30.375,13.783333333333335,1
PT,Portugal,2024,GE10,ICT,28.14,19.54607142857143,,,63.603333333333325,36.279666666666664,37.084,26.913333333333334,4
PT,Portugal,2024,GE10,J,28.79,20.46357142857143,,,63.67333333333334,37.516,36.093999999999994,27.318333333333335,4
PT,Portugal,2024,GE10,J58-J60,18.96,22.85357142857143,,,67.935,24.790000000000003,23.959,27.255000000000003,2
PT,Portugal,2024,GE10,J61,9.940000000000001,16.363571428571426,,,59.07,33.74766666666667,28.738,15.641666666666666,4
PT,Portugal,2024,GE10,J62_J63,32.47,20.340714285714288,,,64.92333333333333,35.29900000000001,39.034,27.651666666666664,4
PT,Portugal,2024,GE10,L,1.25,,,,,,1.564,20.175,0
PT,Portugal,2024,GE10,L68,1.25,,,,,,1.564,20.175,0
PT,Portugal,2024,GE10,L_M,10.504999999999999,,,,,,18.322,20.94166666666667,0
PT,Portugal,2024,GE10,M,12.405000000000001,19.402142857142856,,,55.269999999999996,25.898666666666667,19.490999999999996,21.08166666666667,0
PT,Portugal,2024,GE10,M72,17.68,19.71035714285714,,,62.89666666666667,31.309333333333335,26.774,18.685,4
PT,Portugal,2024,GE10,M73-M75,4.77,13.9005,,,52.375,17.636666666666667,11.462,1.9516666666666669,0
PT,Portugal,2024,GE10,N,5.800000000000001,17.650714285714283,,,42.56666666666666,32.178666666666665,24.110999999999997,14.350000000000001,0
PT,Portugal,2024,GE10,N77-N82_X_N79,6.05,17.61678571428571,,,40.913333333333334,28.345666666666666,25.136000000000003,14.876666666666669,0
PT,Portugal,2024,GE10,N79,3.28,18.433333333333334,,,94.21,,17.759,1.4833333333333334,0
PT,Portugal,2024,GE10,S951,12.26,18.58625,,,56.45,33.06933333333333,28.795,9.873333333333333,4
PT,Portugal,2025,GE10,C,2.825,18.952857142857145,38.010333333333335,47.49944444444444,27.513333333333335,25.90633333333334,,26.35,5
PT,Portugal,2025,GE10,C-E,3.025,18.915714285714284,38.55,48.065,28.100000000000005,25.957,,27.025,5
PT,Portugal,2025,GE10,C-F,1.98,19.299642857142857,34.54666666666667,41.83166666666667,23.980000000000004,24.284,,22.993333333333336,3
PT,Portugal,2025,GE10,C10-C12,1.6749999999999998,14.413571428571428,36.383,40.580000000000005,11.285,36.19416666666667,,24.823333333333334,3
PT,Portugal,2025,GE10,C10-C18,1.02,19.377857142857142,33.245666666666665,44.708333333333336,22.746666666666666,28.025333333333332,,19.57833333333333,3
PT,Portugal,2025,GE10,C10-S951_X_K,4.005,18.834642857142857,39.384,46.18611111111111,31.400000000000002,33.848333333333336,,26.56833333333333,5
PT,Portugal,2025,GE10,C13-C15,0.24,20.46035714285714,30.42166666666667,36.81,6.385,25.156666666666666,,13.598333333333334,3
PT,Portugal,2025,GE10,C16-C18,2.045,23.11214285714286,38.76133333333333,43.980000000000004,9.39,21.729000000000003,,27.416666666666664,3
PT,Portugal,2025,GE10,C19,12.5,5.178571428571429,63.5,62.03666666666666,50.0,35.83333333333333,,47.221666666666664,2
PT,Portugal,2025,GE10,C19-C23,3.91,18.041785714285716,42.84433333333333,55.669444444444444,34.846666666666664,25.827666666666666,,32.388333333333335,5
PT,Portugal,2025,GE10,C20,5.56,22.036785714285713,50.56400000000001,64.64222222222223,46.88666666666666,31.58533333333333,,35.64333333333334,2
PT,Portugal,2025,GE10,C21,10.26,27.651785714285715,66.11600000000001,79.11833333333334,54.56666666666666,29.75,,42.983333333333334,2
PT,Portugal,2025,GE10,C22_C23,3.125,16.396785714285713,39.609,52.946666666666665,31.10666666666667,24.493666666666666,,30.996666666666663,5
PT,Portugal,2025,GE10,C24_C25,6.64,17.41607142857143,43.394666666666666,45.808888888888895,31.44333333333334,20.45733333333333,,33.38666666666667,5
PT,Portugal,2025,GE10,C26,13.63,16.743928571428572,58.28399999999999,58.212222222222216,47.28,27.74533333333333,,31.46666666666667,2
PT,Portugal,2025,GE10,C26-C33,3.17,19.91142857142857,41.07,50.69777777777778,30.99,24.899333333333335,,29.96333333333333,5
PT,Portugal,2025,GE10,C27,3.77,15.650714285714287,51.986000000000004,51.53666666666667,38.79666666666667,25.438,,37.986666666666665,5
PT,Portugal,2025,GE10,C27_C28,2.54,23.448214285714283,45.49133333333334,57.173333333333325,40.29,24.43333333333333,,32.769999999999996,5
PT,Portugal,2025,GE10,C28,2.03,26.09,42.696000000000005,59.473333333333336,40.91333333333333,24.150000000000002,,30.476666666666667,5
PT,Portugal,2025,GE10,C29_C30,9.23,22.90107142857143,46.62666666666667,57.898888888888884,38.41,30.452666666666666,,34.88333333333333,2
PT,Portugal,2025,GE10,C31-C33,1.64,17.97714285714286,38.038333333333334,34.34,9.504999999999999,24.598666666666666,,27.491666666666667,3
PT,Portugal,2025,GE10,D,13.115,14.120714285714287,33.553333333333335,,55.645,30.711000000000002,,29.27,5
PT,Portugal,2025,GE10,D35,13.115,14.120714285714287,33.553333333333335,,55.645,30.711000000000002,,29.27,5
PT,Portugal,2025,GE10,D_E,8.39,18.621785714285714,52.62233333333334,62.774444444444434,43.97666666666667,27.685333333333336,,41.735,2
PT,Portugal,2025,GE10,E,7.41,19.44535714285714,51.972,62.20444444444444,43.10666666666666,27.139333333333333,,41.64666666666666,2
PT,Portugal,2025,GE10,F,0.24,20.23392857142857,27.329333333333334,31.043888888888887,17.083333333333332,21.538,,14.053333333333333,3
PT,Portugal,2025,GE10,G,2.575,21.393928571428575,39.77633333333333,51.21666666666667,37.79333333333334,39.382666666666665,,26.071666666666662,5
PT,Portugal,2025,GE10,G45,2.035,20.66857142857143,36.046,38.98,36.99333333333333,32.25833333333334,,23.331666666666667,5
PT,Portugal,2025,GE10,G45-S951_X_K,5.42,18.641428571428573,42.617666666666665,49.23222222222222,36.589999999999996,39.164,,28.805000000000003,5
PT,Portugal,2025,GE10,G46,2.03,23.396071428571428,44.63666666666667,52.50277777777777,41.906666666666666,37.97366666666667,,29.71,5
PT,Portugal,2025,GE10,G47,3.26,19.993571428571425,36.315666666666665,47.669999999999995,34.09666666666667,42.733666666666664,,23.545,5
PT,Portugal,2025,GE10,H,3.39,17.686785714285715,14.85,,10.12,32.492666666666665,,22.73,3
PT,Portugal,2025,GE10,I,2.95,14.169642857142858,33.55266666666667,41.751666666666665,26.463333333333335,47.66433333333333,,25.060000000000002,3
PT,Portugal,2025,GE10,I55,4.95,19.74142857142857,51.24111111111111,54.53666666666667,54.82,88.292,,15.0,1
PT,Portugal,2025,GE10,ICT,26.439999999999998,15.819285714285714,70.84866666666666,63.083888888888886,56.876666666666665,36.899,,43.23499999999999,2
PT,Portugal,2025,GE10,J,27.28,16.10535714285714,71.78900000000002,62.032222222222224,57.096666666666664,37.089,,43.181666666666665,2
PT,Portugal,2025,GE10,J58-J60,25.18,20.011785714285715,65.25733333333332,66.30888888888889,59.44,44.567,,39.013333333333335,2
PT,Portugal,2025,GE10,J61,13.89,21.996428571428574,32.696666666666665,47.599999999999994,49.864999999999995,29.122000000000003,,19.226666666666663,0
PT,Portugal,2025,GE10,J62_J63,28.67,14.83,73.55999999999999,61.88888888888889,57.31,36.04066666666667,,43.99666666666666,2
PT,Portugal,2025,GE10,L,1.92,17.5325,38.51888888888889,45.480555555555554,47.39666666666667,46.157666666666664,,30.035,1
PT,Portugal,2025,GE10,L68,1.92,17.5325,38.51888888888889,45.480555555555554,47.39666666666667,46.157666666666664,,30.035,1
PT,Portugal,2025,GE10,L_M,10.815,19.831071428571427,44.379999999999995,50.10722222222222,44.48666666666667,29.898666666666667,,33.748333333333335,5
PT,Portugal,2025,GE10,M,12.665,20.326071428571428,53.196333333333335,51.11222222222222,43.88666666666666,25.103,,34.56833333333333,2
PT,Portugal,2025,GE10,M69-M71,10.74,19.70678571428571,14.229999999999999,41.053333333333335,41.15333333333333,24.487666666666666,,14.993333333333332,3
PT,Portugal,2025,GE10,M72,21.0,21.375,37.82666666666667,77.32833333333333,57.615,32.35066666666667,,14.283333333333333,2
PT,Portugal,2025,GE10,M73-M75,17.91,22.904642857142857,22.596666666666664,38.48666666666667,56.315,27.05466666666667,,8.99,0
PT,Portugal,2025,GE10,N,3.7750000000000004,19.749285714285715,41.61966666666667,44.003888888888895,35.98333333333333,32.119,,25.35333333333333,5
PT,Portugal,2025,GE10,N77-N82_X_N79,3.005,20.123571428571427,36.041111111111114,44.71333333333334,16.685,29.692666666666668,,25.74833333333333,3
PT,Portugal,2025,GE10,N79,11.52,15.593928571428574,,,89.06,26.963333333333335,,4.556666666666666,0
PT,Portugal,2025,GE10,S951,8.0,18.0625,51.55,,61.665,37.004666666666665,,32.428333333333335,5
RO,Romania,2021,GE10,C,0.565,,17.743333333333332,,7.6499999999999995,24.895333333333333,,16.661666666666665,3
RO,Romania,2021,GE10,C-E,0.56,,18.238999999999997,,7.853333333333333,24.566666666666666,,16.938333333333333,3
RO,Romania,2021,GE10,C-F,0.35,,19.345666666666666,,6.199999999999999,23.670333333333332,,18.365,3
RO,Romania,2021,GE10,C10-C12,0.35,,14.534333333333333,,7.6933333333333325,25.34766666666667,,9.436666666666666,3
RO,Romania,2021,GE10,C10-C18,0.22499999999999998,,15.136333333333335,,5.926666666666667,24.193666666666665,,18.669999999999998,3
RO,Romania,2021,GE10,C10-S951_X_K,0.69,,22.256999999999998,,9.87,28.390666666666668,,19.71666666666667,3
RO,Romania,2021,GE10,C13-C15,0.18,,13.657666666666668,,3.606666666666667,23.282666666666668,,14.52,3
RO,Romania,2021,GE10,C16-C18,0.08499999999999999,,21.639,,6.56,25.069,,29.516666666666666,3
RO,Romania,2021,GE10,C19,12.5,,43.766666666666666,,37.46,38.861999999999995,,30.843333333333334,5
RO,Romania,2021,GE10,C19-C23,0.9550000000000001,,19.958666666666666,,11.06,24.135333333333328,,15.858333333333334,3
RO,Romania,2021,GE10,C20,1.645,,21.29433333333333,,5.976666666666667,19.99533333333333,,26.159999999999997,3
RO,Romania,2021,GE10,C21,0.0,,9.86,,8.276666666666666,23.946666666666665,,2.7583333333333333,3
RO,Romania,2021,GE10,C22_C23,0.835,,20.533,,12.063333333333333,24.852000000000004,,14.135000000000002,3
RO,Romania,2021,GE10,C24_C25,0.45499999999999996,,20.781,,9.153333333333332,24.726333333333333,,14.634999999999998,3
RO,Romania,2021,GE10,C26,4.385,,30.425333333333334,,13.35,26.357333333333333,,22.61,3
RO,Romania,2021,GE10,C26-C33,1.165,,19.719,,8.69,27.015666666666664,,17.39,3
RO,Romania,2021,GE10,C27,1.045,,17.437333333333335,,10.386666666666667,29.139000000000003,,22.824999999999996,3
RO,Romania,2021,GE10,C27_C28,0.845,,20.944333333333333,,9.86,30.045333333333332,,22.119999999999997,3
RO,Romania,2021,GE10,C28,0.645,,24.161666666666665,,9.323333333333334,31.047000000000004,,12.578333333333333,3
RO,Romania,2021,GE10,C29_C30,3.065,,22.756333333333338,,11.54,28.154666666666664,,14.683333333333334,3
RO,Romania,2021,GE10,C31-C33,0.25,,15.546333333333331,,6.553333333333334,26.056666666666665,,18.356666666666666,3
RO,Romania,2021,GE10,D,1.84,,39.214,,25.56,23.823999999999995,,19.613333333333333,3
RO,Romania,2021,GE10,D35,1.84,,39.214,,25.56,23.823999999999995,,19.613333333333333,3
RO,Romania,2021,GE10,D_E,0.47,,23.922666666666668,,10.646666666666667,21.633666666666663,,18.104999999999997,3
RO,Romania,2021,GE10,E,0.155,,19.590333333333337,,7.283333333333332,20.914000000000005,,19.60666666666667,3
RO,Romania,2021,GE10,F,0.0,,21.996000000000002,,3.5666666666666664,22.801666666666666,,19.745,3
RO,Romania,2021,GE10,G,0.505,,21.704,,12.823333333333336,32.974000000000004,,21.2,3
RO,Romania,2021,GE10,G45,0.07,,17.929333333333336,,9.85,28.765666666666664,,28.765,3
RO,Romania,2021,GE10,G45-S951_X_K,0.9199999999999999,,24.056000000000004,,12.379999999999997,31.160000000000004,,20.41,3
RO,Romania,2021,GE10,G46,0.20500000000000002,,25.986666666666668,,14.65,33.42933333333333,,16.27166666666667,3
RO,Romania,2021,GE10,G47,0.9099999999999999,,17.990000000000002,,12.0,34.16033333333333,,21.189999999999998,3
RO,Romania,2021,GE10,H,0.195,,15.456333333333333,,6.036666666666666,26.02,,11.471666666666666,3
RO,Romania,2021,GE10,I,0.0,,18.62666666666667,,12.533333333333333,37.54266666666666,,9.290000000000001,3
RO,Romania,2021,GE10,I55,0.0,,19.868333333333332,,19.223333333333333,53.10966666666667,,10.141666666666667,3
RO,Romania,2021,GE10,ICT,3.105,,46.465666666666664,,27.233333333333334,35.42066666666666,,28.243333333333332,5
RO,Romania,2021,GE10,J,3.125,,47.32066666666667,,27.69333333333333,35.90766666666667,,28.273333333333333,5
RO,Romania,2021,GE10,J58-J60,2.935,,38.00866666666666,,27.026666666666667,45.08666666666666,,21.725,3
RO,Romania,2021,GE10,J61,0.54,,20.427999999999997,,14.256666666666668,26.697999999999997,,26.35666666666667,3
RO,Romania,2021,GE10,J62_J63,3.57,,53.54633333333334,,30.05666666666666,34.092,,31.311666666666667,5
RO,Romania,2021,GE10,L,0.215,,18.19833333333333,,7.026666666666666,21.549,,16.799999999999997,3
RO,Romania,2021,GE10,L68,0.215,,18.19833333333333,,7.026666666666666,21.549,,16.799999999999997,3
RO,Romania,2021,GE10,L_M,3.4299999999999997,,31.485666666666667,,13.590000000000002,25.268666666666668,,30.391666666666666,3
RO,Romania,2021,GE10,M,4.29,,34.395,,15.350000000000001,26.051,,32.160000000000004,3
RO,Romania,2021,GE10,M69-M71,6.744999999999999,,33.958,,16.346666666666668,27.469333333333328,,32.57333333333333,3
RO,Romania,2021,GE10,M72,0.93,,43.465333333333334,,17.556666666666665,23.194666666666667,,28.651666666666667,3
RO,Romania,2021,GE10,M73-M75,0.18,,32.806333333333335,,12.576666666666668,23.35333333333333,,19.938333333333333,3
RO,Romania,2021,GE10,N,0.95,,22.394666666666662,,7.8,25.227999999999998,,14.256666666666664,3
RO,Romania,2021,GE10,N77-N82_X_N79,0.38,,17.817666666666664,,5.5,24.273,,12.461666666666668,3
RO,Romania,2021,GE10,S951,0.0,,18.753999999999998,,17.31,32.368,,10.033333333333333,3
RO,Romania,2023,GE10,C,0.37,,23.19,30.105555555555554,9.86,26.32066666666667,,15.668333333333331,3
RO,Romania,2023,GE10,C-E,0.4,,23.244,30.495555555555555,9.776666666666667,25.95133333333333,,15.76,3
RO,Romania,2023,GE10,C-F,0.24,,22.043333333333333,28.23,8.073333333333332,23.368000000000002,,14.831666666666667,3
RO,Romania,2023,GE10,C10-C12,0.19,,23.157999999999998,27.21666666666667,9.723333333333333,27.46066666666667,,15.188333333333333,3
RO,Romania,2023,GE10,C10-C18,0.17,,22.466,27.37,8.753333333333334,26.926,,16.175,3
RO,Romania,2023,GE10,C10-S951_X_K,0.65,,25.07333333333333,31.845555555555553,12.386666666666668,28.714,,16.863333333333333,3
RO,Romania,2023,GE10,C13-C15,0.0,,19.211999999999996,26.33,5.843333333333334,26.264666666666663,,12.126666666666665,3
RO,Romania,2023,GE10,C16-C18,0.35,,25.583333333333332,29.07111111111111,10.99,27.27133333333333,,21.551666666666662,3
RO,Romania,2023,GE10,C19,7.89,,41.957499999999996,39.85666666666666,20.596666666666668,0.0,,36.39,5
RO,Romania,2023,GE10,C19-C23,0.72,,25.024666666666665,35.644444444444446,12.326666666666668,26.786,,16.701666666666668,3
RO,Romania,2023,GE10,C20,0.57,,28.520666666666664,43.75444444444444,20.99,30.244,,15.86,3
RO,Romania,2023,GE10,C21,5.39,,29.087333333333333,45.300000000000004,19.993333333333332,29.350666666666672,,14.318333333333333,3
RO,Romania,2023,GE10,C22_C23,0.43,,24.128666666666668,34.09888888888889,10.486666666666666,26.186666666666667,,16.683333333333334,3
RO,Romania,2023,GE10,C24_C25,0.34,,22.90133333333333,30.36888888888889,7.886666666666667,22.6,,18.608333333333334,3
RO,Romania,2023,GE10,C26,1.79,,34.8,39.331111111111106,18.459999999999997,29.468,,23.456666666666667,3
RO,Romania,2023,GE10,C26-C33,0.61,,24.487333333333332,31.962222222222223,11.9,27.22,,15.109999999999998,3
RO,Romania,2023,GE10,C27,1.31,,27.606666666666673,39.98111111111111,14.560000000000002,27.26266666666667,,14.303333333333335,3
RO,Romania,2023,GE10,C27_C28,0.68,,28.343999999999994,36.06,13.763333333333334,27.834000000000003,,19.166666666666668,3
RO,Romania,2023,GE10,C28,0.27,,28.873333333333335,33.34444444444444,13.236666666666666,28.25066666666667,,23.16333333333333,3
